"season","gamedate","team","opponent","home","win"
2022,2023-01-25,"SAS","LAL",0,0
2022,2023-01-25,"POR","UTA",1,1
2022,2023-01-24,"PHX","CHA",1,1
2022,2023-01-24,"IND","CHI",1,1
2022,2023-01-24,"NYK","CLE",1,1
2022,2023-01-24,"CLE","NYK",0,0
2022,2023-01-24,"BOS","MIA",0,0
2022,2023-01-24,"MIA","BOS",1,1
2022,2023-01-24,"LAL","LAC",1,0
2022,2023-01-24,"CHI","IND",0,0
2022,2023-01-24,"LAC","LAL",0,1
2022,2023-01-24,"WAS","DAL",0,1
2022,2023-01-24,"DAL","WAS",1,0
2022,2023-01-24,"NOP","DEN",1,0
2022,2023-01-24,"CHA","PHX",0,0
2022,2023-01-24,"DEN","NOP",0,1
2022,2023-01-23,"MEM","SAC",0,0
2022,2023-01-23,"BOS","ORL",0,0
2022,2023-01-23,"POR","SAS",1,1
2022,2023-01-23,"CHA","UTA",0,0
2022,2023-01-23,"UTA","CHA",1,1
2022,2023-01-23,"MIN","HOU",0,0
2022,2023-01-23,"ORL","BOS",1,1
2022,2023-01-23,"MIL","DET",0,1
2022,2023-01-23,"ATL","CHI",0,0
2022,2023-01-23,"SAC","MEM",1,1
2022,2023-01-23,"HOU","MIN",1,1
2022,2023-01-23,"DET","MIL",1,0
2022,2023-01-23,"SAS","POR",0,0
2022,2023-01-23,"CHI","ATL",1,1
2022,2023-01-22,"MEM","PHX",0,0
2022,2023-01-22,"POR","LAL",1,0
2022,2023-01-22,"PHX","MEM",1,1
2022,2023-01-22,"TOR","NYK",1,1
2022,2023-01-22,"NYK","TOR",0,0
2022,2023-01-22,"BKN","GSW",0,1
2022,2023-01-22,"DAL","LAC",1,0
2022,2023-01-22,"MIA","NOP",1,1
2022,2023-01-22,"GSW","BKN",1,0
2022,2023-01-22,"LAC","DAL",0,1
2022,2023-01-22,"OKC","DEN",0,1
2022,2023-01-22,"LAL","POR",0,1
2022,2023-01-22,"DEN","OKC",1,0
2022,2023-01-22,"NOP","MIA",0,0
2022,2023-01-21,"CHA","ATL",0,1
2022,2023-01-21,"SAC","PHI",1,0
2022,2023-01-21,"BOS","TOR",0,1
2022,2023-01-21,"CLE","MIL",1,1
2022,2023-01-21,"PHX","IND",1,1
2022,2023-01-21,"PHI","SAC",0,1
2022,2023-01-21,"HOU","MIN",0,0
2022,2023-01-21,"IND","PHX",0,0
2022,2023-01-21,"MIL","CLE",0,0
2022,2023-01-21,"ATL","CHA",1,0
2022,2023-01-21,"WAS","ORL",1,1
2022,2023-01-21,"ORL","WAS",0,0
2022,2023-01-21,"MIN","HOU",1,1
2022,2023-01-21,"TOR","BOS",1,0
2022,2023-01-20,"NOP","ORL",0,0
2022,2023-01-20,"MIA","DAL",0,0
2022,2023-01-20,"ATL","NYK",1,1
2022,2023-01-20,"GSW","CLE",0,1
2022,2023-01-20,"MEM","LAL",0,0
2022,2023-01-20,"DAL","MIA",1,1
2022,2023-01-20,"LAL","MEM",1,1
2022,2023-01-20,"UTA","BKN",1,0
2022,2023-01-20,"ORL","NOP",1,1
2022,2023-01-20,"BKN","UTA",0,1
2022,2023-01-20,"IND","DEN",0,0
2022,2023-01-20,"OKC","SAC",0,0
2022,2023-01-20,"NYK","ATL",0,0
2022,2023-01-20,"SAC","OKC",1,1
2022,2023-01-20,"CLE","GSW",1,0
2022,2023-01-20,"DEN","IND",1,1
2022,2023-01-20,"LAC","SAS",0,1
2022,2023-01-20,"SAS","LAC",1,0
2022,2023-01-19,"DET","CHI",1,0
2022,2023-01-19,"BKN","PHX",0,0
2022,2023-01-19,"MIN","TOR",1,1
2022,2023-01-19,"PHI","POR",0,1
2022,2023-01-19,"TOR","MIN",0,0
2022,2023-01-19,"GSW","BOS",0,0
2022,2023-01-19,"CHI","DET",0,1
2022,2023-01-19,"PHX","BKN",1,1
2022,2023-01-19,"POR","PHI",1,0
2022,2023-01-19,"BOS","GSW",1,1
2022,2023-01-18,"CHA","HOU",0,1
2022,2023-01-18,"IND","OKC",0,0
2022,2023-01-18,"ATL","DAL",0,1
2022,2023-01-18,"MIN","DEN",0,0
2022,2023-01-18,"HOU","CHA",1,0
2022,2023-01-18,"OKC","IND",1,1
2022,2023-01-18,"SAC","LAL",0,1
2022,2023-01-18,"NYK","WAS",1,0
2022,2023-01-18,"UTA","LAC",1,1
2022,2023-01-18,"CLE","MEM",0,0
2022,2023-01-18,"NOP","MIA",1,0
2022,2023-01-18,"MIA","NOP",0,1
2022,2023-01-18,"DEN","MIN",1,1
2022,2023-01-18,"LAC","UTA",0,0
2022,2023-01-18,"MEM","CLE",1,1
2022,2023-01-18,"DAL","ATL",1,0
2022,2023-01-18,"WAS","NYK",0,1
2022,2023-01-18,"LAL","SAC",1,0
2022,2023-01-17,"DEN","POR",1,1
2022,2023-01-17,"POR","DEN",0,0
2022,2023-01-17,"SAS","BKN",1,1
2022,2023-01-17,"TOR","MIL",0,0
2022,2023-01-17,"MIL","TOR",1,1
2022,2023-01-17,"LAC","PHI",1,0
2022,2023-01-17,"BKN","SAS",0,0
2022,2023-01-17,"PHI","LAC",0,1
2022,2023-01-16,"MIL","IND",1,1
2022,2023-01-16,"PHX","MEM",0,0
2022,2023-01-16,"CLE","NOP",1,1
2022,2023-01-16,"MEM","PHX",1,1
2022,2023-01-16,"MIN","UTA",1,0
2022,2023-01-16,"LAL","HOU",1,1
2022,2023-01-16,"UTA","MIN",0,1
2022,2023-01-16,"NYK","TOR",1,0
2022,2023-01-16,"HOU","LAL",0,0
2022,2023-01-16,"GSW","WAS",0,1
2022,2023-01-16,"ATL","MIA",1,1
2022,2023-01-16,"CHA","BOS",1,0
2022,2023-01-16,"MIA","ATL",0,0
2022,2023-01-16,"IND","MIL",0,0
2022,2023-01-16,"TOR","NYK",0,1
2022,2023-01-16,"NOP","CLE",0,0
2022,2023-01-16,"WAS","GSW",1,0
2022,2023-01-16,"BOS","CHA",0,1
2022,2023-01-15,"BKN","OKC",1,0
2022,2023-01-15,"ORL","DEN",0,0
2022,2023-01-15,"OKC","BKN",0,1
2022,2023-01-15,"DEN","ORL",1,1
2022,2023-01-15,"DAL","POR",0,0
2022,2023-01-15,"HOU","LAC",0,0
2022,2023-01-15,"SAS","SAC",1,0
2022,2023-01-15,"GSW","CHI",0,0
2022,2023-01-15,"PHI","LAL",0,1
2022,2023-01-15,"POR","DAL",1,1
2022,2023-01-15,"NYK","DET",0,1
2022,2023-01-15,"LAC","HOU",1,1
2022,2023-01-15,"DET","NYK",1,0
2022,2023-01-15,"CHI","GSW",1,1
2022,2023-01-15,"LAL","PHI",1,0
2022,2023-01-15,"SAC","SAS",0,1
2022,2023-01-14,"POR","DAL",1,1
2022,2023-01-14,"DAL","POR",0,0
2022,2023-01-14,"BOS","CHA",0,1
2022,2023-01-14,"UTA","PHI",1,0
2022,2023-01-14,"MIA","MIL",1,1
2022,2023-01-14,"MIN","CLE",1,1
2022,2023-01-14,"CLE","MIN",0,0
2022,2023-01-14,"ATL","TOR",0,1
2022,2023-01-14,"PHI","UTA",0,1
2022,2023-01-14,"IND","MEM",1,0
2022,2023-01-14,"CHA","BOS",1,0
2022,2023-01-14,"MIL","MIA",0,0
2022,2023-01-14,"MEM","IND",0,1
2022,2023-01-14,"TOR","ATL",1,0
2022,2023-01-13,"ORL","UTA",0,0
2022,2023-01-13,"PHX","MIN",0,0
2022,2023-01-13,"IND","ATL",1,0
2022,2023-01-13,"UTA","ORL",1,1
2022,2023-01-13,"NOP","DET",0,1
2022,2023-01-13,"CHI","OKC",1,0
2022,2023-01-13,"SAS","GSW",1,0
2022,2023-01-13,"LAC","DEN",1,0
2022,2023-01-13,"ATL","IND",0,1
2022,2023-01-13,"DET","NOP",1,0
2022,2023-01-13,"DEN","LAC",0,1
2022,2023-01-13,"GSW","SAS",0,1
2022,2023-01-13,"WAS","NYK",1,0
2022,2023-01-13,"OKC","CHI",0,1
2022,2023-01-13,"HOU","SAC",0,0
2022,2023-01-13,"SAC","HOU",1,1
2022,2023-01-13,"NYK","WAS",0,1
2022,2023-01-13,"MIN","PHX",1,1
2022,2023-01-12,"CLE","POR",0,1
2022,2023-01-12,"CHA","TOR",0,0
2022,2023-01-12,"TOR","CHA",1,1
2022,2023-01-12,"DAL","LAL",0,1
2022,2023-01-12,"OKC","PHI",0,1
2022,2023-01-12,"BKN","BOS",1,0
2022,2023-01-12,"LAL","DAL",1,0
2022,2023-01-12,"POR","CLE",1,0
2022,2023-01-12,"BOS","BKN",0,1
2022,2023-01-12,"MIL","MIA",0,0
2022,2023-01-12,"MIA","MIL",1,1
2022,2023-01-12,"PHI","OKC",1,0
2022,2023-01-11,"MEM","SAS",1,1
2022,2023-01-11,"ATL","MIL",1,0
2022,2023-01-11,"MIL","ATL",0,1
2022,2023-01-11,"PHX","DEN",0,0
2022,2023-01-11,"IND","NYK",0,0
2022,2023-01-11,"MIN","DET",0,0
2022,2023-01-11,"WAS","CHI",1,1
2022,2023-01-11,"NOP","BOS",0,0
2022,2023-01-11,"NYK","IND",1,1
2022,2023-01-11,"DEN","PHX",1,1
2022,2023-01-11,"SAS","MEM",0,0
2022,2023-01-11,"HOU","SAC",0,0
2022,2023-01-11,"DET","MIN",1,1
2022,2023-01-11,"BOS","NOP",1,1
2022,2023-01-11,"SAC","HOU",1,1
2022,2023-01-11,"CHI","WAS",0,0
2022,2023-01-10,"GSW","PHX",1,0
2022,2023-01-10,"CLE","UTA",0,0
2022,2023-01-10,"DAL","LAC",0,0
2022,2023-01-10,"LAC","DAL",1,1
2022,2023-01-10,"MIA","OKC",1,1
2022,2023-01-10,"ORL","POR",0,1
2022,2023-01-10,"PHI","DET",1,1
2022,2023-01-10,"PHX","GSW",0,1
2022,2023-01-10,"POR","ORL",1,0
2022,2023-01-10,"OKC","MIA",0,0
2022,2023-01-10,"TOR","CHA",1,1
2022,2023-01-10,"UTA","CLE",1,1
2022,2023-01-10,"DET","PHI",0,0
2022,2023-01-10,"CHA","TOR",0,0
2022,2023-01-09,"CHI","BOS",0,0
2022,2023-01-09,"SAC","ORL",1,1
2022,2023-01-09,"DEN","LAL",1,1
2022,2023-01-09,"NYK","MIL",1,0
2022,2023-01-09,"LAL","DEN",0,0
2022,2023-01-09,"MIL","NYK",0,1
2022,2023-01-09,"WAS","NOP",1,0
2022,2023-01-09,"SAS","MEM",0,0
2022,2023-01-09,"BOS","CHI",1,1
2022,2023-01-09,"MEM","SAS",1,1
2022,2023-01-09,"ORL","SAC",0,0
2022,2023-01-09,"NOP","WAS",0,1
2022,2023-01-08,"OKC","DAL",1,1
2022,2023-01-08,"PHI","DET",0,1
2022,2023-01-08,"MIA","BKN",1,0
2022,2023-01-08,"CHA","IND",0,0
2022,2023-01-08,"ATL","LAC",0,1
2022,2023-01-08,"DET","PHI",1,0
2022,2023-01-08,"TOR","POR",1,1
2022,2023-01-08,"PHX","CLE",1,0
2022,2023-01-08,"UTA","MEM",0,0
2022,2023-01-08,"MIN","HOU",0,1
2022,2023-01-08,"MEM","UTA",1,1
2022,2023-01-08,"BKN","MIA",0,1
2022,2023-01-08,"IND","CHA",1,1
2022,2023-01-08,"DAL","OKC",0,0
2022,2023-01-08,"CLE","PHX",0,1
2022,2023-01-08,"POR","TOR",0,0
2022,2023-01-08,"LAC","ATL",1,0
2022,2023-01-08,"HOU","MIN",1,0
2022,2023-01-07,"UTA","CHI",0,0
2022,2023-01-07,"SAC","LAL",1,0
2022,2023-01-07,"BOS","SAS",0,1
2022,2023-01-07,"LAL","SAC",0,1
2022,2023-01-07,"SAS","BOS",1,0
2022,2023-01-07,"GSW","ORL",1,0
2022,2023-01-07,"DAL","NOP",1,1
2022,2023-01-07,"CHI","UTA",1,1
2022,2023-01-07,"NOP","DAL",0,0
2022,2023-01-07,"ORL","GSW",0,1
2022,2023-01-06,"OKC","WAS",1,1
2022,2023-01-06,"SAS","DET",1,1
2022,2023-01-06,"DET","SAS",0,0
2022,2023-01-06,"LAC","MIN",0,0
2022,2023-01-06,"TOR","NYK",1,0
2022,2023-01-06,"PHX","MIA",1,0
2022,2023-01-06,"LAL","ATL",1,1
2022,2023-01-06,"MIA","PHX",0,1
2022,2023-01-06,"MIN","LAC",1,1
2022,2023-01-06,"PHI","CHI",1,0
2022,2023-01-06,"DEN","CLE",1,1
2022,2023-01-06,"ATL","LAL",0,0
2022,2023-01-06,"NYK","TOR",0,1
2022,2023-01-06,"NOP","BKN",1,0
2022,2023-01-06,"BKN","NOP",0,1
2022,2023-01-06,"CHI","PHI",0,1
2022,2023-01-06,"IND","POR",1,1
2022,2023-01-06,"CHA","MIL",0,1
2022,2023-01-06,"MIL","CHA",1,0
2022,2023-01-06,"WAS","OKC",0,0
2022,2023-01-06,"CLE","DEN",0,0
2022,2023-01-06,"POR","IND",0,0
2022,2023-01-05,"ORL","MEM",1,0
2022,2023-01-05,"DAL","BOS",1,0
2022,2023-01-05,"DEN","LAC",1,1
2022,2023-01-05,"HOU","UTA",1,0
2022,2023-01-05,"LAC","DEN",0,0
2022,2023-01-05,"UTA","HOU",0,1
2022,2023-01-05,"MEM","ORL",0,1
2022,2023-01-05,"BOS","DAL",0,1
2022,2023-01-04,"DET","GSW",0,1
2022,2023-01-04,"LAL","MIA",1,1
2022,2023-01-04,"GSW","DET",1,0
2022,2023-01-04,"PHI","IND",1,1
2022,2023-01-04,"MEM","CHA",0,1
2022,2023-01-04,"HOU","NOP",0,0
2022,2023-01-04,"SAS","NYK",0,0
2022,2023-01-04,"CLE","PHX",1,1
2022,2023-01-04,"SAC","ATL",1,0
2022,2023-01-04,"MIA","LAL",0,0
2022,2023-01-04,"CHA","MEM",1,0
2022,2023-01-04,"CHI","BKN",1,1
2022,2023-01-04,"NOP","HOU",1,1
2022,2023-01-04,"MIL","TOR",0,1
2022,2023-01-04,"OKC","ORL",0,0
2022,2023-01-04,"POR","MIN",0,0
2022,2023-01-04,"ATL","SAC",0,1
2022,2023-01-04,"IND","PHI",0,0
2022,2023-01-04,"ORL","OKC",1,1
2022,2023-01-04,"BKN","CHI",0,0
2022,2023-01-04,"NYK","SAS",1,1
2022,2023-01-04,"PHX","CLE",0,0
2022,2023-01-04,"MIN","POR",1,1
2022,2023-01-04,"TOR","MIL",1,0
2022,2023-01-03,"BOS","OKC",0,0
2022,2023-01-03,"MIL","WAS",1,1
2022,2023-01-03,"SAC","UTA",0,1
2022,2023-01-03,"WAS","MIL",0,0
2022,2023-01-03,"UTA","SAC",1,0
2022,2023-01-03,"OKC","BOS",1,1
2022,2023-01-02,"PHI","NOP",1,1
2022,2023-01-02,"SAS","BKN",0,0
2022,2023-01-02,"DET","POR",0,0
2022,2023-01-02,"POR","DET",1,1
2022,2023-01-02,"HOU","DAL",1,0
2022,2023-01-02,"NYK","PHX",1,1
2022,2023-01-02,"ATL","GSW",0,0
2022,2023-01-02,"GSW","ATL",1,1
2022,2023-01-02,"TOR","IND",0,0
2022,2023-01-02,"CLE","CHI",1,1
2022,2023-01-02,"DAL","HOU",0,1
2022,2023-01-02,"MIA","LAC",0,1
2022,2023-01-02,"CHA","LAL",1,0
2022,2023-01-02,"CHI","CLE",0,0
2022,2023-01-02,"IND","TOR",1,1
2022,2023-01-02,"NOP","PHI",0,0
2022,2023-01-02,"PHX","NYK",0,0
2022,2023-01-02,"LAC","MIA",1,0
2022,2023-01-02,"BKN","SAS",1,1
2022,2023-01-02,"MIN","DEN",1,1
2022,2023-01-02,"DEN","MIN",0,0
2022,2023-01-02,"LAL","CHA",0,1
2022,2023-01-01,"MEM","SAC",1,1
2022,2023-01-01,"SAC","MEM",0,0
2022,2023-01-01,"DEN","BOS",1,1
2022,2023-01-01,"BOS","DEN",0,0
2022,2023-01-01,"MIL","WAS",1,0
2022,2023-01-01,"WAS","MIL",0,1
2022,2022-12-31,"DAL","SAS",0,1
2022,2022-12-31,"NOP","MEM",0,0
2022,2022-12-31,"LAC","IND",0,0
2022,2022-12-31,"HOU","NYK",1,0
2022,2022-12-31,"UTA","MIA",1,0
2022,2022-12-31,"SAS","DAL",1,0
2022,2022-12-31,"OKC","PHI",1,0
2022,2022-12-31,"CHA","BKN",1,0
2022,2022-12-31,"MEM","NOP",1,1
2022,2022-12-31,"NYK","HOU",0,1
2022,2022-12-31,"BKN","CHA",0,1
2022,2022-12-31,"MIA","UTA",0,1
2022,2022-12-31,"CLE","CHI",0,1
2022,2022-12-31,"PHI","OKC",0,1
2022,2022-12-31,"DET","MIN",0,1
2022,2022-12-31,"CHI","CLE",1,0
2022,2022-12-31,"MIN","DET",1,0
2022,2022-12-31,"IND","LAC",1,1
2022,2022-12-30,"MIL","MIN",1,1
2022,2022-12-30,"MIN","MIL",0,0
2022,2022-12-30,"PHX","TOR",0,0
2022,2022-12-30,"ORL","WAS",1,0
2022,2022-12-30,"DET","CHI",0,0
2022,2022-12-30,"DEN","MIA",1,1
2022,2022-12-30,"NOP","PHI",1,1
2022,2022-12-30,"ATL","LAL",1,0
2022,2022-12-30,"POR","GSW",0,0
2022,2022-12-30,"UTA","SAC",0,0
2022,2022-12-30,"CHI","DET",1,1
2022,2022-12-30,"MIA","DEN",0,0
2022,2022-12-30,"SAC","UTA",1,1
2022,2022-12-30,"GSW","POR",1,1
2022,2022-12-30,"PHI","NOP",0,0
2022,2022-12-30,"TOR","PHX",1,1
2022,2022-12-30,"WAS","ORL",0,1
2022,2022-12-30,"LAL","ATL",0,1
2022,2022-12-29,"HOU","DAL",0,0
2022,2022-12-29,"CLE","IND",0,0
2022,2022-12-29,"BOS","LAC",1,1
2022,2022-12-29,"DAL","HOU",1,1
2022,2022-12-29,"IND","CLE",1,1
2022,2022-12-29,"TOR","MEM",1,0
2022,2022-12-29,"OKC","CHA",0,0
2022,2022-12-29,"SAS","NYK",1,1
2022,2022-12-29,"MEM","TOR",0,1
2022,2022-12-29,"CHA","OKC",1,1
2022,2022-12-29,"NYK","SAS",0,0
2022,2022-12-29,"LAC","BOS",0,0
2022,2022-12-28,"MIL","CHI",0,0
2022,2022-12-28,"BKN","ATL",0,1
2022,2022-12-28,"ORL","DET",0,0
2022,2022-12-28,"ATL","BKN",1,0
2022,2022-12-28,"MIN","NOP",0,0
2022,2022-12-28,"CHI","MIL",1,1
2022,2022-12-28,"MIA","LAL",1,1
2022,2022-12-28,"PHX","WAS",0,0
2022,2022-12-28,"LAL","MIA",0,0
2022,2022-12-28,"DET","ORL",1,1
2022,2022-12-28,"UTA","GSW",0,0
2022,2022-12-28,"SAC","DEN",1,1
2022,2022-12-28,"WAS","PHX",1,1
2022,2022-12-28,"GSW","UTA",1,1
2022,2022-12-28,"DEN","SAC",0,0
2022,2022-12-28,"NOP","MIN",1,1
2022,2022-12-27,"HOU","BOS",0,0
2022,2022-12-27,"CHA","GSW",0,0
2022,2022-12-27,"SAS","OKC",0,0
2022,2022-12-27,"WAS","PHI",1,1
2022,2022-12-27,"TOR","LAC",1,0
2022,2022-12-27,"IND","ATL",1,1
2022,2022-12-27,"GSW","CHA",1,1
2022,2022-12-27,"PHX","MEM",0,1
2022,2022-12-27,"ORL","LAL",1,0
2022,2022-12-27,"NYK","DAL",0,0
2022,2022-12-27,"LAC","TOR",0,1
2022,2022-12-27,"SAC","DEN",1,0
2022,2022-12-27,"PHI","WAS",0,0
2022,2022-12-27,"ATL","IND",0,0
2022,2022-12-27,"DEN","SAC",0,1
2022,2022-12-27,"DAL","NYK",1,1
2022,2022-12-27,"OKC","SAS",1,1
2022,2022-12-27,"BOS","HOU",1,1
2022,2022-12-27,"MEM","PHX",1,0
2022,2022-12-27,"LAL","ORL",0,1
2022,2022-12-26,"POR","CHA",1,1
2022,2022-12-26,"MIN","MIA",0,0
2022,2022-12-26,"DET","LAC",1,0
2022,2022-12-26,"CHI","HOU",1,0
2022,2022-12-26,"BKN","CLE",0,1
2022,2022-12-26,"SAS","UTA",1,1
2022,2022-12-26,"IND","NOP",0,0
2022,2022-12-26,"MIA","MIN",1,1
2022,2022-12-26,"NOP","IND",1,1
2022,2022-12-26,"CHA","POR",0,0
2022,2022-12-26,"UTA","SAS",0,0
2022,2022-12-26,"HOU","CHI",0,1
2022,2022-12-26,"LAC","DET",0,1
2022,2022-12-26,"CLE","BKN",1,0
2022,2022-12-25,"NYK","PHI",1,0
2022,2022-12-25,"MIL","BOS",0,0
2022,2022-12-25,"DEN","PHX",1,1
2022,2022-12-25,"GSW","MEM",1,1
2022,2022-12-25,"DAL","LAL",1,1
2022,2022-12-25,"PHX","DEN",0,0
2022,2022-12-25,"MEM","GSW",0,0
2022,2022-12-25,"BOS","MIL",1,1
2022,2022-12-25,"PHI","NYK",0,1
2022,2022-12-25,"LAL","DAL",0,0
2022,2022-12-23,"DEN","POR",1,1
2022,2022-12-23,"BKN","MIL",1,1
2022,2022-12-23,"BOS","MIN",1,1
2022,2022-12-23,"ATL","DET",1,1
2022,2022-12-23,"CLE","TOR",1,0
2022,2022-12-23,"SAC","WAS",1,0
2022,2022-12-23,"SAS","ORL",0,0
2022,2022-12-23,"MEM","PHX",0,1
2022,2022-12-23,"MIL","BKN",0,0
2022,2022-12-23,"WAS","SAC",0,1
2022,2022-12-23,"LAC","PHI",0,0
2022,2022-12-23,"IND","MIA",0,1
2022,2022-12-23,"POR","DEN",0,0
2022,2022-12-23,"OKC","NOP",1,0
2022,2022-12-23,"ORL","SAS",1,1
2022,2022-12-23,"DAL","HOU",0,1
2022,2022-12-23,"CHI","NYK",0,1
2022,2022-12-23,"NOP","OKC",0,1
2022,2022-12-23,"NYK","CHI",1,0
2022,2022-12-23,"DET","ATL",0,0
2022,2022-12-23,"MIN","BOS",0,0
2022,2022-12-23,"HOU","DAL",1,0
2022,2022-12-23,"PHI","LAC",1,1
2022,2022-12-23,"TOR","CLE",0,1
2022,2022-12-23,"CHA","LAL",0,1
2022,2022-12-23,"MIA","IND",1,0
2022,2022-12-23,"LAL","CHA",1,0
2022,2022-12-23,"PHX","MEM",1,0
2022,2022-12-22,"NOP","SAS",1,1
2022,2022-12-22,"WAS","UTA",0,0
2022,2022-12-22,"SAS","NOP",0,0
2022,2022-12-22,"UTA","WAS",1,1
2022,2022-12-21,"OKC","POR",1,1
2022,2022-12-21,"POR","OKC",0,0
2022,2022-12-21,"LAC","CHA",1,1
2022,2022-12-21,"CLE","MIL",1,1
2022,2022-12-21,"MIN","DAL",1,0
2022,2022-12-21,"TOR","NYK",0,1
2022,2022-12-21,"IND","BOS",0,1
2022,2022-12-21,"CHA","LAC",0,0
2022,2022-12-21,"ATL","CHI",1,0
2022,2022-12-21,"GSW","BKN",0,0
2022,2022-12-21,"PHI","DET",1,1
2022,2022-12-21,"MIL","CLE",0,0
2022,2022-12-21,"CHI","ATL",0,1
2022,2022-12-21,"SAC","LAL",1,1
2022,2022-12-21,"BOS","IND",1,0
2022,2022-12-21,"BKN","GSW",1,1
2022,2022-12-21,"LAL","SAC",0,0
2022,2022-12-21,"NYK","TOR",1,0
2022,2022-12-21,"DET","PHI",0,0
2022,2022-12-21,"DAL","MIN",0,1
2022,2022-12-21,"HOU","ORL",1,0
2022,2022-12-21,"ORL","HOU",0,1
2022,2022-12-20,"NYK","GSW",1,1
2022,2022-12-20,"GSW","NYK",0,0
2022,2022-12-20,"UTA","DET",0,1
2022,2022-12-20,"WAS","PHX",0,1
2022,2022-12-20,"PHX","WAS",1,0
2022,2022-12-20,"MIA","CHI",1,0
2022,2022-12-20,"DET","UTA",1,0
2022,2022-12-20,"DEN","MEM",1,1
2022,2022-12-20,"MEM","DEN",0,0
2022,2022-12-20,"CHI","MIA",0,1
2022,2022-12-19,"UTA","CLE",0,0
2022,2022-12-19,"CLE","UTA",1,1
2022,2022-12-19,"MIL","NOP",0,1
2022,2022-12-19,"NOP","MIL",1,0
2022,2022-12-19,"DAL","MIN",0,0
2022,2022-12-19,"PHI","TOR",1,1
2022,2022-12-19,"CHA","SAC",0,1
2022,2022-12-19,"TOR","PHI",0,0
2022,2022-12-19,"PHX","LAL",1,1
2022,2022-12-19,"MIN","DAL",1,1
2022,2022-12-19,"LAL","PHX",0,0
2022,2022-12-19,"OKC","POR",1,1
2022,2022-12-19,"POR","OKC",0,0
2022,2022-12-19,"ORL","ATL",0,0
2022,2022-12-19,"SAS","HOU",0,1
2022,2022-12-19,"SAC","CHA",1,0
2022,2022-12-19,"ATL","ORL",1,1
2022,2022-12-19,"HOU","SAS",1,0
2022,2022-12-18,"BOS","ORL",1,0
2022,2022-12-18,"CHI","MIN",0,0
2022,2022-12-18,"GSW","TOR",0,1
2022,2022-12-18,"TOR","GSW",1,0
2022,2022-12-18,"BKN","DET",0,1
2022,2022-12-18,"DET","BKN",1,0
2022,2022-12-18,"NYK","IND",0,1
2022,2022-12-18,"WAS","LAL",0,0
2022,2022-12-18,"CHA","DEN",0,0
2022,2022-12-18,"MIN","CHI",1,1
2022,2022-12-18,"DEN","CHA",1,1
2022,2022-12-18,"LAL","WAS",1,1
2022,2022-12-18,"ORL","BOS",0,1
2022,2022-12-18,"IND","NYK",1,0
2022,2022-12-17,"HOU","POR",1,0
2022,2022-12-17,"PHX","NOP",1,1
2022,2022-12-17,"UTA","MIL",0,0
2022,2022-12-17,"MIA","SAS",0,1
2022,2022-12-17,"WAS","LAC",0,0
2022,2022-12-17,"MEM","OKC",0,0
2022,2022-12-17,"CLE","DAL",1,1
2022,2022-12-17,"DAL","CLE",0,0
2022,2022-12-17,"NOP","PHX",0,0
2022,2022-12-17,"POR","HOU",0,1
2022,2022-12-17,"OKC","MEM",1,1
2022,2022-12-17,"LAC","WAS",1,1
2022,2022-12-17,"MIL","UTA",1,1
2022,2022-12-17,"SAS","MIA",1,0
2022,2022-12-16,"DEN","LAL",0,0
2022,2022-12-16,"BOS","ORL",1,0
2022,2022-12-16,"ATL","CHA",0,1
2022,2022-12-16,"CLE","IND",1,1
2022,2022-12-16,"SAC","DET",0,1
2022,2022-12-16,"IND","CLE",0,0
2022,2022-12-16,"GSW","PHI",0,0
2022,2022-12-16,"BKN","TOR",0,1
2022,2022-12-16,"NYK","CHI",0,1
2022,2022-12-16,"ORL","BOS",0,1
2022,2022-12-16,"CHI","NYK",1,0
2022,2022-12-16,"POR","DAL",0,0
2022,2022-12-16,"OKC","MIN",1,0
2022,2022-12-16,"TOR","BKN",1,0
2022,2022-12-16,"DAL","POR",1,1
2022,2022-12-16,"DET","SAC",1,0
2022,2022-12-16,"PHI","GSW",1,1
2022,2022-12-16,"CHA","ATL",1,0
2022,2022-12-16,"MIN","OKC",0,1
2022,2022-12-16,"LAL","DEN",1,1
2022,2022-12-15,"NOP","UTA",0,0
2022,2022-12-15,"PHX","LAC",0,1
2022,2022-12-15,"MIA","HOU",0,1
2022,2022-12-15,"LAC","PHX",1,0
2022,2022-12-15,"UTA","NOP",1,1
2022,2022-12-15,"MIL","MEM",0,0
2022,2022-12-15,"MEM","MIL",1,1
2022,2022-12-15,"HOU","MIA",1,0
2022,2022-12-14,"SAC","TOR",0,1
2022,2022-12-14,"ORL","ATL",1,1
2022,2022-12-14,"SAS","POR",1,0
2022,2022-12-14,"IND","GSW",1,1
2022,2022-12-14,"GSW","IND",0,0
2022,2022-12-14,"DET","CHA",0,1
2022,2022-12-14,"DEN","WAS",1,1
2022,2022-12-14,"TOR","SAC",1,0
2022,2022-12-14,"ATL","ORL",0,0
2022,2022-12-14,"CLE","DAL",0,1
2022,2022-12-14,"MIN","LAC",0,0
2022,2022-12-14,"LAC","MIN",1,1
2022,2022-12-14,"MIA","OKC",0,1
2022,2022-12-14,"CHA","DET",1,0
2022,2022-12-14,"NYK","CHI",0,1
2022,2022-12-14,"WAS","DEN",0,0
2022,2022-12-14,"CHI","NYK",1,0
2022,2022-12-14,"OKC","MIA",1,0
2022,2022-12-14,"DAL","CLE",1,0
